player_id,player_name,yearDraft,yearCombine,numberPickOverall,position,height,weight,wingspan,reach_standing,standing_vertical,max_vertical,bench_reps,timeLaneAgility,timeThreeQuarterCourtSprint,timeModifiedLaneAgility,lengthHandInches,widthHandInches,body_fat_pct,drafted
203497.0,Rudy Gobert,2013.0,2013,27.0,C,84.5,237.6,92.5,115.0,25.0,29.0,7.0,12.850000000000001,3.57,3.19,9.75,10.0,4.4,True
1626182.0,Jonathan Holmes,,2015,,PF-SF,80.25,242.2,83.5,107.5,25.5,31.0,,10.950000000000001,3.51,3.12,8.25,9.5,7.2,False
1628414.0,Sindarius Thornwell,2017.0,2017,48.0,SG-SF,75.5,211.6,82.0,103.0,27.0,30.5,15.0,11.48,3.36,3.03,8.75,8.75,7.8,True
2766.0,Antonio Burks,2004.0,2004,36.0,PG,72.0,191.0,78.5,96.5,,,9.0,,,,,,9.9,True
101125.0,Julius Hodge,2005.0,2005,20.0,SG-SF,78.0,202.2,84.5,107.5,24.5,29.0,14.0,10.89,3.18,,,,,True
203183.0,Tony Mitchell,,2012,,SG,77.25,216.4,82.0,100.0,31.5,40.0,14.0,11.719999999999999,3.4699999999999998,,8.5,10.0,5.7,False
200761.0,Shawne Williams,2006.0,2006,17.0,SF-PF,79.25,227.0,87.0,104.0,32.0,31.0,,10.69,3.3,,,,8.0,True
1626183.0,Branden Dawson,2015.0,2015,56.0,PF,77.5,230.2,83.0,105.0,28.5,34.5,12.0,12.219999999999999,3.2,3.53,9.0,8.75,5.8,True
201575.0,Brandon Rush,2008.0,2005,13.0,SG-SF,77.0,211.4,83.25,104.5,32.5,35.0,0.0,11.33,3.3099999999999996,,,,,True
2228.0,Alton Ford,2001.0,2001,50.0,PF,80.25,271.0,82.5,102.5,34.5,36.5,21.0,11.7,3.16,,,,8.0,True
12147.0,Matthew Nielsen,,2000,,PF,81.0,223.0,82.5,106.0,26.0,29.0,3.0,11.28,3.3499999999999996,,,,,False
1628419.0,Cameron Oliver,,2017,,PF,79.0,238.6,85.25,106.5,28.0,39.5,5.0,12.17,3.16,3.3099999999999996,9.5,10.25,7.7,False
101213.0,Sharrod Ford,,2005,,PF,79.25,212.8,85.5,106.0,28.5,37.0,9.0,11.92,3.2,,,,,False
2730.0,Dwight Howard,2004.0,2004,1.0,PF-C,81.0,240.0,88.5,111.5,30.5,35.5,7.0,11.209999999999999,3.14,,,,10.5,True
200748.0,Tyrus Thomas,2006.0,2006,4.0,PF-SF,79.25,217.0,87.0,108.0,34.0,39.5,8.0,11.360000000000001,3.2,,,,5.6,True
2439.0,Sam Clancy,2002.0,2001,44.0,PF,78.25,242.0,86.75,107.0,31.0,34.0,15.0,11.47,3.13,,,,8.0,True
101219.0,Anthony Grundy,,2002,,PG-SG,72.75,167.0,79.75,99.0,27.5,32.0,0.0,11.1,3.3899999999999997,,,,,False
12290.0,Chris Burgess,,2002,,C,82.0,246.0,83.5,109.0,24.5,31.0,24.0,11.58,3.3699999999999997,,,,,False
12037.0,Tate Decker,,2001,,SF,81.25,218.0,83.75,107.0,25.5,28.5,13.0,12.19,3.4699999999999998,,,,13.6,False
203119.0,Kim English,2012.0,2012,44.0,SG,76.5,192.0,78.5,98.0,29.0,36.5,,10.59,3.3299999999999996,,8.5,8.75,4.3,True
2756.0,Sasha Vujacic,2004.0,2003,27.0,PG-SG,77.5,193.0,77.5,101.0,,,0.0,,,,,,14.1,True
12160.0,Mike Mardesich,,2001,,C-PF,82.25,247.0,84.5,108.5,24.0,30.0,8.0,11.65,3.4499999999999997,,,,13.6,False
202709.0,Cory Joseph,2011.0,2011,29.0,PG,74.0,186.2,77.5,99.0,27.5,35.0,5.0,10.75,3.27,,8.5,10.5,9.7,True
12287.0,Lee Benson,,2002,,SF-PF,80.25,217.0,85.75,109.0,27.5,32.5,14.0,11.44,3.29,,,,,False
1626188.0,Quinn Cook,,2015,,PG,72.25,179.0,76.0,96.5,24.5,31.0,14.0,11.44,3.38,3.4099999999999997,7.5,8.75,6.7,False
12091.0,Will McDonald,,2003,,C-PF,81.5,258.0,87.5,109.5,25.0,32.5,17.0,11.83,3.42,,,,13.6,False
2124.0,Malik Allen,,2000,,PF-C,80.25,271.0,86.5,109.0,25.5,29.0,13.0,11.83,3.38,,,,,False
1629005.0,Malik Newman,,2018,,SG,74.5,189.2,77.5,98.5,27.5,33.5,,10.9,3.13,3.18,8.5,9.5,6.25,False
202692.0,Alec Burks,2011.0,2011,12.0,SG,77.0,192.6,82.0,103.5,29.0,36.0,5.0,10.96,3.17,,9.0,8.25,5.1,True
1629015.0,Zhaire Smith,2018.0,2018,16.0,SF-SG,74.75,198.6,81.75,100.0,33.0,41.5,10.0,11.02,3.05,3.15,8.75,8.25,6.05,True
1627752.0,Taurean Prince,2016.0,2016,12.0,SF,78.5,220.2,83.5,102.0,34.0,36.0,,10.96,3.24,2.8,9.0,8.5,6.45,True
12039.0,Anthony Evans,,2001,,PF,78.0,267.0,83.5,101.5,31.5,33.0,18.0,12.56,3.3099999999999996,,,,12.9,False
1628975.0,Jevon Carter,2018.0,2018,32.0,PG,72.25,196.2,76.25,95.0,29.0,36.5,14.0,11.04,3.18,3.05,9.25,8.5,4.1499999999999995,True
201945.0,Gerald Henderson,2009.0,2009,12.0,SG-SF,76.0,214.6,82.25,102.5,31.5,35.0,8.0,11.17,3.14,,,,4.4,True
1628383.0,Justin Patton,2017.0,2017,16.0,C,82.0,229.0,87.0,111.5,26.0,30.5,,11.8,3.46,3.3099999999999996,8.75,9.75,7.8,True
1626208.0,Keifer Sykes,,2015,,PG,70.5,167.2,74.0,93.0,34.0,43.0,8.0,10.47,3.13,3.15,8.5,9.5,5.0,False
1626159.0,Justise Winslow,2015.0,2015,10.0,SF,76.5,221.8,82.25,104.5,,,,,,,8.5,9.25,5.3,True
201977.0,Marcus Thornton,2009.0,2009,43.0,SG,74.75,194.4,77.0,99.0,31.0,33.0,14.0,10.729999999999999,3.2800000000000002,,,,4.8,True
203929.0,Melvin Ejim,,2014,,SF,77.25,218.5,83.25,103.5,29.5,35.0,,11.55,3.14,3.12,8.75,9.25,6.45,False
201848.0,Longar Longar,,2008,,C,81.0,212.5,85.25,109.5,,,14.0,,,,,,10.6,False
2211.0,Troy Murphy,2001.0,2001,14.0,PF,81.75,230.0,83.0,105.5,28.5,34.5,11.0,11.219999999999999,3.4299999999999997,,,,11.7,True
12507.0,Jordan Taylor,,2012,,PG,73.0,192.8,75.0,92.5,33.0,36.5,14.0,10.57,3.19,,8.25,9.5,5.5,False
2618.0,Marcus Hatten,,2003,,PG,72.75,163.0,78.25,98.0,29.5,37.5,7.0,11.5,3.15,,,,4.0,False
200811.0,Lou Amundson,,2006,,PF,79.2,221.0,83.5,103.5,32.0,35.5,14.0,10.58,3.2,,,,6.8,False
200783.0,Craig Smith,2006.0,2006,36.0,PF,77.5,259.0,81.5,103.5,30.0,29.5,,11.59,3.4,,,,12.2,True
1629700.0,Kaleb Wesson,,2020,,C,81.25,252.6,87.5,111.5,21.5,27.0,,11.729999999999999,3.6,2.64,9.0,10.75,12.5,False
1627827.0,Dorian Finney-Smith,,2016,,SF,78.5,212.6,83.75,105.5,32.5,35.5,,11.01,3.27,3.04,9.0,9.75,6.45,False
1628977.0,Hamidou Diallo,2018.0,2018,45.0,SG,76.25,197.0,83.5,103.0,32.5,40.5,1.0,10.53,3.1,3.14,8.75,9.0,4.45,True
201629.0,Othello Hunter,,2008,,PF-SF,78.5,220.0,87.0,109.5,28.0,34.5,7.0,11.51,3.18,,,,6.4,False
2432.0,Tito Maddox,2002.0,2002,37.0,PG,75.0,200.0,77.0,99.0,27.0,32.5,0.0,12.2,3.24,,,,,True
202333.0,Xavier Henry,2010.0,2010,12.0,SG,77.25,210.2,83.25,105.0,28.5,36.5,8.0,11.1,3.18,,8.75,10.0,4.7,True
201601.0,Luc Mbah a Moute,2008.0,2008,37.0,SF,77.75,221.0,86.5,103.5,32.0,38.5,11.0,11.709999999999999,3.17,,,,7.0,True
1629037.0,Keenan Evans,,2018,,PG,73.5,183.2,77.25,98.0,,,,,,,8.5,8.0,6.5,False
101114.0,Deron Williams,2005.0,2005,3.0,PG,73.75,202.4,78.25,98.0,30.0,35.0,15.0,10.83,3.25,,,,,True
12104.0,Nemanja Aleksandrov,,2005,,PF-SF,82.0,220.6,83.0,110.0,,,5.0,,,,,,,False
2731.0,Emeka Okafor,2004.0,2004,2.0,C-PF,80.75,257.0,88.0,110.5,31.5,34.0,22.0,12.32,3.15,,,,5.3,True
2241.0,Omar Cook,2001.0,2001,31.0,PG,71.5,189.0,77.5,92.0,31.0,35.5,9.0,10.77,3.2,,,,5.5,True
2224.0,Jamaal Tinsley,2001.0,2001,27.0,PG,72.75,199.0,79.5,97.5,28.0,37.5,1.0,11.96,3.2,,,,13.6,True
1628378.0,Donovan Mitchell,2017.0,2017,13.0,SG,73.25,211.4,82.0,97.0,36.5,40.5,10.0,11.53,3.01,3.07,8.5,9.5,5.9,True
203478.0,Jackie Carmichael,,2013,,PF,79.5,241.2,85.5,107.0,30.0,32.0,13.0,11.83,3.3499999999999996,3.07,9.0,10.25,5.8,False
1628992.0,Justin Jackson,2018.0,2018,43.0,PF,78.0,229.4,87.0,105.0,,,,,,,9.0,9.5,8.9,True
23033.0,Michael Southhall,,2006,,C,81.5,241.0,88.25,107.5,31.5,37.0,2.0,12.29,3.51,,,,7.9,False
2696.0,Lynn Greer,,2002,,PG,72.25,170.0,73.0,94.5,29.5,36.5,12.0,11.239999999999998,3.16,,,,,False
12270.0,Richard Roby,,2008,,SG-SF,76.25,203.0,81.75,104.0,,,,,,,,,9.2,False
203102.0,Arnett Moultrie,2012.0,2012,27.0,PF,81.5,232.8,86.25,106.5,33.5,37.5,10.0,11.32,3.22,,9.25,9.25,7.7,True
1629004.0,Svi Mykhailiuk,2018.0,2017,47.0,SG-SF,78.5,219.6,77.0,100.0,27.0,33.0,8.0,12.4,3.53,3.25,8.0,9.25,11.4,True
12093.0,Uche Nsonwu-Amadi,,2003,,PF-C,79.75,246.0,87.75,106.5,27.5,29.0,21.0,11.83,3.25,,,,6.0,False
101155.0,Ryan Gomes,2005.0,2004,50.0,SF-PF,78.5,248.0,86.0,106.5,26.5,30.5,9.0,12.49,3.24,,,,,True
1626172.0,Kevon Looney,2015.0,2015,30.0,PF,80.0,222.4,87.5,110.0,,,,,,,9.5,9.25,11.9,True
2602.0,Jerome Beasley,2003.0,2003,33.0,SF-PF,81.0,237.0,84.5,107.0,27.0,32.0,10.0,11.360000000000001,3.25,,,,9.9,True
1629013.0,Landry Shamet,2018.0,2018,26.0,PG,76.0,188.6,78.75,100.0,31.0,39.5,8.0,11.26,3.11,3.21,8.0,9.0,4.85,True
203491.0,Peyton Siva,2013.0,2013,56.0,PG,71.5,180.6,75.0,93.0,33.5,41.5,15.0,10.59,3.16,2.9299999999999997,8.0,9.75,6.05,True
201975.0,Jodie Meeks,2009.0,2009,41.0,SG,75.0,211.4,76.5,98.0,28.5,37.0,14.0,10.96,3.1,,,,8.0,True
12194.0,Carl Krauser,,2006,,PG,71.75,190.0,78.25,97.0,26.0,31.0,8.0,11.62,3.38,,,,8.0,False
201613.0,Richard Hendrix,2008.0,2008,49.0,PF,78.75,250.0,87.0,108.0,26.5,28.0,13.0,10.62,3.27,,,,9.2,True
1628417.0,Jaron Blossomgame,2017.0,2016,59.0,SF,78.25,213.6,82.0,102.0,35.0,41.0,,11.53,3.2,3.2600000000000002,8.5,10.0,5.25,True
1627791.0,Ben Bentil,2016.0,2016,51.0,PF,79.25,229.2,85.5,105.0,29.0,33.0,,11.16,3.3,3.1,9.5,10.0,9.7,True
203515.0,Phil Pressey,,2013,,PG,69.5,177.0,74.25,92.0,33.0,38.5,7.0,10.860000000000001,3.13,3.02,7.75,9.75,4.7,False
2575.0,Luke Walton,2003.0,2003,32.0,SF-PF,79.75,235.0,80.5,104.0,28.0,,12.0,,,,,,9.3,True
201969.0,DaJuan Summers,2009.0,2009,35.0,SF,79.25,243.0,84.75,106.5,29.5,34.5,15.0,10.94,3.17,,,,6.6,True
203108.0,Bernard James,2012.0,2012,33.0,PF,80.75,229.8,87.0,108.5,30.0,32.5,6.0,11.84,3.4,,9.0,9.25,5.0,True
12145.0,Brian Montonati,,2000,,PF,80.75,215.0,82.5,106.0,25.0,29.0,5.0,11.850000000000001,3.53,,,,,False
201933.0,Blake Griffin,2009.0,2009,1.0,PF,80.5,248.4,83.25,105.0,32.0,35.5,22.0,10.950000000000001,3.2800000000000002,,,,8.2,True
12255.0,Jiri Hubalek,,2008,,C-PF,81.5,226.0,82.75,109.0,20.5,26.0,2.0,12.26,3.54,,,,8.8,False
101134.0,Wayne Simien,2005.0,2005,29.0,PF,79.25,255.8,84.0,107.0,27.0,27.5,11.0,11.05,3.3499999999999996,,,,,True
202336.0,Larry Sanders,2010.0,2010,15.0,PF-C,81.25,222.4,89.75,112.0,25.5,28.0,7.0,12.49,3.27,,9.75,11.0,4.6,True
202719.0,Jeremy Tyler,2011.0,2011,39.0,PF-C,81.0,262.4,89.0,110.5,28.0,33.5,10.0,11.26,3.29,,9.25,9.0,13.4,True
203918.0,Rodney Hood,2014.0,2014,23.0,SF,79.25,208.2,80.5,103.0,29.0,36.0,,11.209999999999999,3.38,3.14,8.5,8.5,7.45,True
12157.0,Darrell Johns,,2001,,C,83.25,278.0,89.0,111.5,23.5,30.0,18.0,12.41,3.59,,,,19.1,False
1628999.0,Yante Maten,,2018,,PF-C,79.25,246.2,84.5,107.5,27.0,31.5,18.0,11.350000000000001,3.17,3.13,9.25,10.0,8.1,False
203485.0,Lorenzo Brown,2013.0,2013,52.0,PG,76.0,189.2,79.0,100.0,28.0,34.0,8.0,11.78,3.4,3.24,8.25,8.5,3.9499999999999997,True
12090.0,Chris Massie,,2003,,PF-C,78.5,259.0,85.0,106.5,26.5,33.0,13.0,12.48,3.22,,,,14.8,False
201195.0,Herbert Hill,2007.0,2007,55.0,C,79.0,232.0,86.25,108.5,30.5,34.0,15.0,12.31,3.3899999999999997,,,,5.6,True
203957.0,Dante Exum,2014.0,2014,5.0,SG,76.5,196.3,81.5,103.0,31.5,34.5,,10.75,3.19,2.88,8.5,9.5,6.4,True
203900.0,Markel Brown,2014.0,2014,44.0,SG,74.5,184.4,80.75,100.0,36.5,43.5,,12.62,3.18,2.9,8.25,9.75,4.2,True
2407.0,Jared Jeffries,2002.0,2002,11.0,PF,82.0,230.0,84.5,109.0,26.0,30.0,9.0,11.729999999999999,3.4,,,,,True
2425.0,Robert Archibald,2002.0,2002,31.0,PF-C,82.0,250.0,83.75,109.5,24.0,27.5,10.0,11.34,3.3299999999999996,,,,,True
201603.0,Sonny Weems,2008.0,2008,39.0,SG-SF,76.0,193.0,82.0,104.0,29.0,36.5,12.0,10.58,2.96,,,,4.4,True
203897.0,Zach LaVine,2014.0,2014,13.0,PG,76.5,180.9,80.25,100.0,33.5,41.5,,10.42,3.19,2.8,8.25,8.75,4.7,True
12008.0,Rickey Paulding,,2004,,SG,74.75,210.0,81.5,101.5,30.0,36.0,17.0,11.139999999999999,3.17,,,,5.3,False
201614.0,DeVon Hardin,2008.0,2008,50.0,C-PF,81.5,235.0,87.0,109.5,29.5,32.0,20.0,11.49,3.3299999999999996,,,,5.8,True
200818.0,Justin Williams,,2006,,C-PF,79.25,211.0,85.5,109.0,26.5,31.5,7.0,11.9,3.3099999999999996,,,,6.5,False
201145.0,Jeff Green,2007.0,2007,5.0,SF,79.0,228.0,85.25,103.0,33.5,38.0,17.0,12.0,3.34,,,,3.7,True
202739.0,Jon Diebler,2011.0,2011,51.0,SG,77.25,196.6,78.0,99.0,28.0,35.0,2.0,10.94,3.3699999999999997,,8.25,8.25,8.5,True
1629639.0,Tyler Herro,2019.0,2019,13.0,SG,76.5,192.4,75.25,100.5,,,,,,,8.0,8.75,7.1,True
12007.0,Dylan Page,,2004,,SF,79.5,239.0,79.0,105.0,26.0,30.0,17.0,10.99,3.4,,,,12.3,False
12135.0,Ceedric Goodwyn,,2000,,SF-PF,78.0,238.0,82.0,104.5,,,,,,,,,,False
202349.0,Greivis Vasquez,2010.0,2010,28.0,PG-SG,77.0,210.8,79.0,101.0,,,,,,,7.75,9.25,8.6,True
1628970.0,Miles Bridges,2018.0,2018,12.0,SF,77.25,220.4,81.5,103.5,,,,,,,9.0,9.75,5.9,True
1629632.0,Coby White,2019.0,2019,7.0,PG,75.5,191.4,77.0,97.5,,,,,,,7.75,9.0,4.3,True
200810.0,Allan Ray,,2006,,SG,73.0,204.0,80.5,99.5,28.5,35.5,9.0,11.01,3.2,,,,9.8,False
203085.0,Austin Rivers,2012.0,2012,10.0,SG-PG,75.5,202.8,79.25,96.5,32.5,37.5,1.0,11.54,3.32,,8.5,10.0,6.2,True
201599.0,DeAndre Jordan,2008.0,2008,35.0,C,81.75,250.0,90.0,113.5,26.0,30.5,8.0,12.3,3.27,,,,7.5,True
203945.0,Alex Kirk,,2014,,PF,81.25,252.0,87.5,109.5,28.5,31.5,,11.2,3.48,3.19,9.25,10.5,13.6,False
203899.0,Kendall Williams,,2014,,PG,74.25,183.0,77.5,99.0,27.0,33.0,,10.83,,2.8499999999999996,8.0,7.75,7.2,False
2220.0,Brandon Armstrong,2001.0,2001,23.0,SG,75.5,188.0,81.5,99.5,30.0,37.0,6.0,10.91,3.2,,,,9.3,True
203935.0,Marcus Smart,2014.0,2014,6.0,PG,74.0,227.2,81.25,99.0,33.0,36.0,,10.82,3.2600000000000002,2.96,9.0,8.75,10.55,True
12049.0,Jason Jennings,,2002,,C,83.25,249.0,91.0,111.0,29.0,32.0,8.0,11.92,3.62,,,,,False
12165.0,Demetrius Porter,,2001,,PG,70.75,178.0,74.75,94.0,26.0,31.0,5.0,11.5,3.34,,,,12.4,False
2458.0,Luke Recker,,2002,,SG-SF,76.75,198.0,79.0,101.0,25.5,31.0,13.0,10.78,3.27,,,,,False
12174.0,Tim Bowers,,2004,,PG-SG,72.5,181.0,81.0,98.0,37.0,43.5,13.0,11.239999999999998,3.21,,,,2.6,False
1629076.0,Tyler Cook,,2019,,PF,79.25,245.4,84.5,106.5,27.5,32.0,11.0,11.32,3.2800000000000002,3.1,9.5,10.75,6.1,False
1630233.0,Nathan Knight,,2020,,PF-C,80.0,235.0,86.0,109.5,23.0,31.5,,11.56,3.3099999999999996,2.96,9.0,9.5,8.2,False
200755.0,JJ Redick,2006.0,2006,11.0,SG,76.0,190.0,75.25,97.5,27.5,33.0,6.0,10.94,3.29,,,,7.0,True
1628391.0,D.J. Wilson,2017.0,2017,17.0,PF,80.75,234.4,87.0,109.5,,,,,,,9.25,10.25,6.4,True
201563.0,Michael Beasley,2008.0,2008,2.0,PF-SF,79.0,239.0,84.25,107.0,30.0,35.0,19.0,11.06,3.24,,,,7.7,True
203903.0,Jordan Clarkson,2014.0,2014,46.0,PG,75.25,186.3,80.0,98.0,33.0,38.5,,10.76,3.2800000000000002,2.98,8.25,9.0,4.3,True
1628409.0,Alec Peters,2017.0,2017,54.0,PF,79.25,232.0,82.75,105.0,,,,,,,8.75,10.0,8.8,True
200859.0,Paul Miller,,2006,,PF-C,80.5,251.0,84.0,101.5,29.0,35.5,25.0,12.25,3.66,,,,13.8,False
201196.0,Ramon Sessions,2007.0,2007,56.0,PG,74.0,185.0,76.25,97.5,29.5,33.5,8.0,11.65,3.27,,,,6.2,True
12245.0,Joe Crawford,,2008,,SG,75.0,213.0,77.75,99.5,31.0,36.0,13.0,11.67,3.22,,,,7.6,False
201959.0,Taj Gibson,2009.0,2009,26.0,PF,80.5,214.4,88.0,109.0,25.5,30.0,12.0,11.56,3.4099999999999997,,,,6.6,True
201628.0,Bobby Brown,,2007,,PG,71.0,170.0,76.0,95.5,32.5,41.0,3.0,11.27,3.25,,,,6.6,False
2256.0,Ken Johnson,2001.0,2001,48.0,C,82.75,227.0,88.0,109.5,32.5,35.0,13.0,11.27,3.12,,,,9.9,True
12445.0,Malcolm Thomas,,2011,,PF,79.5,223.0,84.5,107.5,32.0,36.5,3.0,11.31,3.29,,9.5,10.5,5.9,False
2083.0,Cory Hightower,2000.0,2000,54.0,SG-SF,77.5,183.0,83.0,101.5,29.5,34.5,0.0,11.92,3.3699999999999997,,,,,True
1629648.0,Jordan Bone,2019.0,2019,57.0,SG,73.5,179.0,75.25,95.0,36.0,42.5,7.0,9.97,3.08,2.7800000000000002,7.5,9.25,5.0,True
1626160.0,J.P. Tokoto,2015.0,2015,58.0,SF-SG,77.25,195.8,82.0,100.5,34.5,40.0,12.0,10.97,3.27,3.2,8.0,8.75,4.1,True
12218.0,Ekene Ibekwe,,2007,,PF,80.0,208.0,90.0,104.0,34.5,39.0,10.0,11.0,3.2800000000000002,,,,3.2,False
12195.0,Yemi Nicholson,,2006,,PF-C,79.75,258.0,88.25,107.0,26.5,26.0,8.0,12.57,3.65,,,,17.2,False
12079.0,Jason Gardner,,2003,,PG,69.75,194.0,73.0,92.0,30.5,35.0,10.0,10.62,3.17,,,,9.3,False
203513.0,Erik Murphy,2013.0,2013,49.0,PF,80.75,239.8,82.5,108.0,24.5,29.5,13.0,12.19,3.57,2.96,8.75,9.75,7.95,True
202713.0,Kyle Singler,2011.0,2011,33.0,SF,79.5,228.0,82.1,106.0,23.0,30.0,10.0,11.219999999999999,3.21,,8.25,8.75,10.0,True
203121.0,Darius Miller,2012.0,2012,46.0,SF-SG,78.0,233.4,81.0,101.0,33.0,37.0,14.0,11.34,3.3099999999999996,,8.5,8.75,7.5,True
12177.0,Marcus Douthit,,2004,,C-PF,81.5,223.0,88.0,111.5,25.5,31.5,1.0,11.639999999999999,3.34,,,,13.7,False
203117.0,Doron Lamb,2012.0,2012,42.0,SG-PG,75.25,199.4,78.75,98.5,29.0,33.5,2.0,11.12,3.4099999999999997,,8.5,8.75,6.7,True
203081.0,Damian Lillard,2012.0,2012,6.0,PG,73.75,188.8,79.75,95.5,34.5,39.5,13.0,11.15,3.34,,8.75,9.75,5.9,True
2754.0,Tony Allen,2004.0,2004,25.0,SG,75.5,214.0,81.0,102.0,31.5,36.5,17.0,10.7,3.19,,,,6.7,True
2863.0,Damien Wilkins,,2004,,SG-SF,76.5,222.0,84.0,106.0,26.5,31.0,15.0,11.92,3.15,,,,7.3,False
12078.0,Marquis Estill,,2003,,PF-C,80.5,257.0,88.0,108.0,30.0,36.0,7.0,12.92,3.3099999999999996,,,,11.7,False
1628381.0,John Collins,2017.0,2017,19.0,PF,80.25,225.2,83.25,106.5,33.0,37.5,15.0,11.66,3.27,3.27,9.0,10.0,5.4,True
12208.0,Ryvon Covile,,2007,,C-PF,79.0,250.0,85.25,107.5,25.0,30.5,19.0,12.52,3.3699999999999997,,,,8.0,False
12144.0,Brandon Kurtz,,2000,,PF-C,81.5,257.0,83.25,106.5,,,7.0,,,,,,,False
1629065.0,Ky Bowman,,2019,,PG,73.0,181.2,79.0,98.0,27.5,33.0,4.0,11.11,3.2600000000000002,3.11,8.25,9.0,4.9,False
1630177.0,Theo Maledon,2020.0,2020,34.0,PG,76.0,187.4,80.75,100.5,,,,,,,8.5,10.0,2.8,True
1626227.0,Tyler Harvey,2015.0,2015,51.0,SG,74.75,181.4,77.5,98.5,26.0,28.5,1.0,10.56,3.44,2.9299999999999997,7.75,8.75,9.2,True
1626171.0,Bobby Portis,2015.0,2015,22.0,PF,81.5,246.2,86.0,108.5,25.0,31.5,5.0,11.78,3.56,3.2800000000000002,9.5,9.25,8.9,True
12088.0,Bernard King,,2003,,SG-PG,75.75,200.0,77.5,98.5,28.0,33.5,11.0,11.370000000000001,3.18,,,,12.9,False
203477.0,Isaiah Canaan,2013.0,2013,34.0,PG,71.0,188.4,76.5,94.5,33.0,40.5,16.0,10.98,3.22,2.8899999999999997,8.25,9.5,5.9,True
1628998.0,Cody Martin,2019.0,2019,36.0,PG-SG,76.75,192.2,82.25,102.5,28.0,35.5,7.0,10.44,3.32,2.9899999999999998,8.25,9.0,5.0,True
2740.0,Andris Biedrins,2004.0,2004,11.0,C,,,,,,,,,,,,,9.3,True
201197.0,Sammy Mejia,2007.0,2007,57.0,SG,77.0,218.0,83.0,105.0,27.0,31.5,7.0,11.870000000000001,3.4899999999999998,,,,8.3,True
2550.0,Kirk Hinrich,2003.0,2003,7.0,PG-SG,74.75,186.0,78.0,98.5,29.0,33.5,10.0,10.98,3.1,,,,5.3,True
2824.0,Desmon Farmer,,2004,,SG,76.5,214.0,80.5,103.0,24.0,31.0,12.0,10.89,3.2,,,,5.3,False
1629017.0,Khyri Thomas,2018.0,2018,38.0,SG,74.5,198.8,82.5,101.0,30.0,35.0,14.0,10.96,3.18,3.18,8.75,9.25,6.4,True
12085.0,Michael Ignerski,,2003,,PF-SF,81.5,232.0,82.75,107.0,26.5,33.0,10.0,11.209999999999999,3.13,,,,10.5,False
1630223.0,Jalen Harris,2020.0,2020,59.0,SG,74.75,193.4,79.0,97.5,37.5,42.5,,10.59,3.11,2.4899999999999998,8.25,9.5,4.4,True
201947.0,Earl Clark,2009.0,2009,14.0,SF-PF,80.5,228.4,86.5,109.5,28.5,33.0,5.0,11.17,3.3499999999999996,,,,5.2,True
200752.0,Rudy Gay,2006.0,2006,8.0,SF-PF,79.0,222.0,87.0,107.5,33.0,40.5,9.0,11.03,3.32,,,,5.7,True
1628962.0,Udoka Azubuike,2020.0,2020,27.0,C,82.0,259.5,91.25,109.0,37.0,41.0,,11.82,3.23,3.61,9.25,10.0,9.61,True
1626184.0,Chasson Randle,,2015,,PG,72.25,178.8,79.0,96.5,33.5,39.5,6.0,10.629999999999999,3.2,2.8099999999999996,8.5,9.5,4.5,False
12275.0,Dionte Christmas,,2009,,SG,76.25,210.8,81.0,102.5,27.0,33.5,3.0,10.83,3.21,,,,7.1,False
12224.0,Brad Newley,,2007,,SG,77.0,201.0,80.0,102.5,29.5,31.5,3.0,11.77,3.29,,,,8.0,False
1629044.0,Shamorie Ponds,,2019,,PG,71.5,180.0,75.5,96.5,29.0,37.0,0.0,11.01,3.2,3.07,7.75,8.0,9.8,False
201146.0,Jianlian Yi,2007.0,2007,6.0,,,,,,,,,,,,,,,True
101128.0,Francisco Garcia,2005.0,2005,23.0,SF-SG,77.75,189.6,82.75,103.0,27.5,31.5,5.0,10.629999999999999,3.3299999999999996,,,,,True
202716.0,Jordan Williams,2011.0,2011,36.0,PF,79.75,247.2,84.25,106.5,25.0,30.5,10.0,12.739999999999998,3.4499999999999997,,9.25,10.0,12.1,True
12106.0,Marcus Campbell,,2005,,C,82.25,280.4,90.0,114.0,,,9.0,,,,,,,False
201160.0,Jason Smith,2007.0,2007,20.0,PF,82.75,233.0,82.75,106.0,33.5,37.5,15.0,10.96,3.29,,,,7.5,True
1627770.0,Kay Felder,2016.0,2016,54.0,PG,68.25,177.2,74.5,88.5,35.5,44.0,,11.52,3.15,2.9,8.25,8.5,5.8,True
2588.0,Matt Bonner,2003.0,2003,45.0,PF-SF,80.5,242.0,80.75,105.5,27.0,32.0,20.0,11.52,3.32,,,,13.6,True
101113.0,Ike Diogu,2005.0,2005,9.0,PF,78.5,255.4,87.5,109.0,28.0,31.0,21.0,11.94,3.4499999999999997,,,,,True
12025.0,Karim Shabazz,,2000,,C,83.5,224.0,87.0,111.5,24.5,28.0,2.0,12.719999999999999,3.36,,,,,False
12084.0,Sani Ibrahim,,2003,,C-PF,80.5,229.0,85.0,109.5,26.0,30.5,12.0,13.02,3.4,,,,9.3,False
2254.0,Loren Woods,2001.0,2001,45.0,C-PF,84.75,246.0,89.5,113.0,24.5,28.0,10.0,11.83,3.48,,,,9.3,True
1627760.0,Cat Barber,,2016,,PG,73.5,173.0,77.5,95.5,,,,,,,8.0,8.5,4.5,False
